UniqueCount	AmbigCount
3	1156
2	0
87	0
107	0
60	0
13	850
0	850
19	0
1026	7426
0	7426
0	0
3	0
0	0
0	0
0	0
0	0
104	0
25	0
38	0
0	0
0	0
0	0
0	0
0	0
1	0
382	0
195	0
48	168
1	168
0	0
8	444
41	444
315	0
474	0
0	0
39	0
0	0
29	0
4	0
1	0
1	0
0	9
0	9
10	0
2	0
85	891
20	891
3468	1827
0	1827
0	0
16	0
290	0
1111	1
0	0
0	0
0	0
0	0
0	0
13	0
4	13
4	13
0	0
0	0
42	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	54
5	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
79	16
0	0
0	0
0	0
0	0
0	0
88	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
402	0
0	0
779	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	0
2	22
3	22
97	0
371	1
48	0
0	0
9	44
0	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
6	193
1	193
1028	0
2	1115
1	1114
1	1114
360	0
43	0
23	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
25	0
0	0
1	0
0	0
0	0
0	0
21	0
7	38
0	38
260	0
0	0
61	0
0	0
59	0
11	0
0	0
0	0
0	0
18	24
0	0
0	0
0	0
0	0
26	222
37	202
1	0
0	0
0	0
0	0
372	0
252	0
28	345
39	345
111	0
0	0
0	0
6410	0
0	0
0	0
0	0
0	0
43	0
0	0
0	0
473	272
15	272
0	0
80	0
62	0
10	0
439	0
0	0
60	93
0	93
59	0
32	0
2	0
1188	1
0	0
198	0
22	0
342	0
59	0
0	0
213	413
5	413
151	0
1	141
39	141
262	0
52	0
139	0
269	0
387	0
7	0
419	0
57	130
8	130
237	0
0	0
69	0
250	0
0	0
409	0
0	0
262	0
169	0
20	0
0	0
0	0
54	0
1	154
16	154
26	0
0	0
18	112
0	112
3	0
0	100
0	100
0	99
0	100
0	100
0	0
671	3913
11	3911
0	3908
0	1280
0	0
341	0
1728	1
0	1
0	0
0	0
0	0
0	0
119	0
0	0
0	0
17	0
1	1
115	1
18	0
0	0
0	0
0	0
0	0
2847	0
563	0
4	0
21441	2
102	0
146	0
6	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	18095
1	23819
1	22328
3	23021
0	15429
0	18300
114	0
0	0
0	0
1	0
0	0
0	0
20	267
2	267
38	128
15	128
146	0
8	530
0	530
6	0
26	13
0	13
72	0
182	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	84
4	84
0	0
0	0
486	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	39
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	2
0	0
17	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
84	0
231	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
6	159
2	159
0	128
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	114
0	114
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	11
2	8
1	20
12	11
11	20
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
311	0
125	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
566	0
39	0
0	0
1	406
0	406
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
100	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
69	0
635	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
124	0
38	0
0	0
0	0
0	0
26	159
41	159
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
130	188
11	188
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
35	0
0	0
183	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
63	0
0	0
14	52
0	52
0	84
15	84
0	84
0	0
6	287
0	287
0	206
0	0
0	0
5	0
79	0
209	136
0	136
5	69
20	69
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
466	0
159	210
8	210
149	0
443	0
31	154
20	154
40	91
1	91
0	0
0	0
0	0
0	0
0	0
753	0
0	0
7	0
0	0
0	0
0	0
0	695
7	517
1	663
0	506
0	0
256	135
0	0
0	0
328	135
0	0
0	0
4	0
97	0
23	574
22	552
8	574
721	1
99	1
0	0
0	0
230	0
71	0
587	0
0	0
390	0
1	0
23	0
0	0
10	0
308	43
7	30
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
293	0
4	159
1	159
0	0
0	0
0	0
118	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
909	0
154	0
59	0
0	0
367	0
0	0
0	0
0	0
460	508
6	508
1	0
111	72
2	72
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
192	0
11	0
1808	1
277	0
53	0
0	0
0	0
3251	0
0	0
0	0
170	0
0	0
0	0
15	417
8	417
0	417
0	384
0	384
0	0
5	0
0	0
906	2181
4	2181
1711	0
5	0
596	0
425	0
77	586
0	586
4	29
0	29
0	0
17	0
0	0
3	0
6	0
1	0
1	0
92	0
0	0
0	0
6	591
4	591
0	0
201	0
5	0
181	0
0	0
85	80
0	0
0	0
0	0
0	0
0	80
0	0
0	0
0	0
0	0
9	0
0	0
0	0
2274	0
177	0
31	0
0	0
0	0
0	1
0	0
0	0
0	0
68	0
0	0
0	0
37	0
0	0
0	0
0	0
0	0
241	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
26	0
0	33
3	33
23	97
0	97
98	0
0	0
0	0
0	0
80	0
131	0
0	0
243	0
124	0
0	0
0	0
0	0
0	0
0	0
0	0
223	0
0	0
314	0
108	0
0	0
0	0
0	0
4840	0
0	0
725	0
202	3
0	3
0	0
0	0
0	0
1	277
4	232
0	233
1	233
537	0
0	0
0	0
0	0
70	0
0	294
0	274
12	270
0	12
0	12
0	0
1	0
0	0
0	0
0	0
2874	0
78	0
3	0
1650	0
0	10
4	10
0	0
0	0
0	0
0	0
0	0
142	0
126	0
1	3
0	0
0	0
65	0
0	0
0	0
0	0
0	0
0	0
19	21
0	21
7	255
1	255
0	0
0	0
70	0
3	185
23	185
0	0
6	0
495	0
92	0
161	0
349	0
165	0
971	0
93	0
62	140
37	141
23	145
319	0
0	0
0	0
3	372
2	372
50	0
186	0
6	0
2	0
16	106
1	106
363	1
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
1	0
5	0
34	0
106	0
0	0
549	0
37	0
640	0
73	0
39156	2
16	0
5	185
11	185
12	0
1462	0
16	0
0	58
1	58
0	0
0	0
31	0
7	172
2	105
0	137
0	0
322	0
0	0
0	0
0	0
76	0
205	1144
4	1144
1	0
284	0
2	0
23	0
0	0
0	0
0	0
0	77
0	84
0	84
7	0
100	11
2	0
0	92
44	92
0	0
0	0
8	0
0	0
233	754
14	754
0	0
86	0
25	0
22	0
24	0
0	0
0	0
0	0
0	0
75	0
4	0
0	0
586	0
0	5
0	5
470	0
0	0
454	0
194	0
0	0
139	0
3	0
643	0
25	0
419	0
0	0
0	0
256	1329
3	1329
0	0
1	0
8	0
0	0
0	0
0	0
77	0
0	0
60	0
94	390
3	390
19	199
2	199
11	199
164	0
0	0
0	0
22	86
0	86
0	51
0	295
0	305
0	263
0	273
0	116
5	116
0	0
0	0
15	0
1466	0
0	0
0	0
0	0
0	0
18	0
86	0
2	11
0	11
136	0
86	0
8	201
0	201
191	0
147	0
59	0
19	0
1987	0
316	0
41	0
287	0
0	0
15	0
4	0
6	0
181	0
0	0
433	0
14	0
471	0
0	0
1757	0
265	0
98	0
442	0
123	0
1	0
1545	0
219	0
1	0
3	14
1	14
749	1
37	0
0	0
95	745
0	745
0	0
0	0
0	0
5	0
162	0
1668	0
0	0
35	0
46	0
29	0
0	0
2	0
0	0
0	0
6	1
0	0
12	0
46	1
0	0
7	0
446	0
2	546
20	546
0	0
0	0
1006	0
41	0
207	0
38	0
0	0
3376	0
0	0
29	0
78	0
117	0
118	0
10	0
0	0
0	1
2	0
0	0
317	0
0	0
0	0
0	0
0	0
15	0
353	0
231	0
0	0
0	584
18	584
1	796
6	796
177	118
11	0
406	6
362	2
0	0
0	0
30	0
0	222
5	223
3	229
1	226
74	0
75	0
0	0
69	0
0	0
0	0
0	0
2	0
33	290
0	290
12	62
6	66
0	66
135	0
7	0
22	0
1	0
87	0
3	88
9	127
1	126
6	156
51	156
148	732
6	732
60	0
716	0
199	0
294	0
16	0
0	0
191	0
69	0
51	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
2	0
0	0
0	0
414	0
27	0
108	0
0	0
11	0
0	0
0	0
437	0
185	0
119	23
144	23
23	0
0	0
613	0
4	0
2	0
0	0
0	0
3	9
0	9
194	0
0	113
20	113
0	0
5	0
220	1449
0	1449
0	0
0	0
34	0
0	0
0	0
18	0
37	130
4	130
2826	0
1039	0
263	0
44	0
50	226
360	226
1	0
10	0
90	0
148	0
137	282
101	281
268	0
1	6
6	6
596	0
296	253
1	253
55	307
3	307
0	0
33	0
239	0
755	0
142	1
103	1
0	167
0	167
102	0
98	0
1	560
0	566
0	544
2	421
1168	0
0	0
1	0
11	0
83	0
110	0
146	197
4	197
45	459
4	459
23	339
6	339
0	335
3	336
0	334
34952	4
0	0
0	0
0	0
43	0
0	28
1	28
4	21
0	14
0	12
0	0
18	0
184	77
0	77
1	0
68	0
101	0
0	0
26	0
0	0
0	0
1	0
0	0
0	2
0	2
206	1
170	0
22	0
6	0
443	0
0	544
0	522
0	378
1	389
0	403
1	115
1	115
6	320
8	233
0	260
255	0
0	0
53	0
0	0
0	0
0	0
1	0
0	150
2	75
0	110
1	143
1	103
93	0
20	0
20	0
148	0
110	0
434	0
113	0
3	0
13	0
574	1
0	7
0	7
0	0
177	0
0	0
20	0
0	0
135	2417
0	2417
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
269	0
43	2
0	0
31	1
46	2
61	58
1	57
0	0
26	0
2305	0
11	89
0	89
0	801
5	801
632	0
44	0
0	0
547	0
69	0
73	0
5	0
113	0
2284	0
5	0
0	0
0	0
1	0
0	0
0	0
2	257
2	257
0	0
0	0
0	0
123	1288
68	1288
666	0
7	3
1832	3
862	0
385	602
5	602
158	0
130	0
12	0
0	0
0	0
0	0
32	0
172	0
83	554
1	554
16	0
0	0
1	0
694	0
52	0
0	176
12	176
86	335
13	335
20	0
274	0
481	0
0	0
15	0
0	0
2	47
0	47
216	0
0	283
2	211
0	265
55	0
0	0
859	0
806	0
0	0
4	0
4	90
7	89
19	0
3	1732
962	1732
570	0
27	1101
0	1089
0	1101
0	732
24	0
0	29
17	29
0	1
1	0
36	0
68	9
56	0
51	7
950	0
0	11844
0	10855
0	10884
0	3469
82	0
0	0
0	0
0	0
0	0
134	0
203	0
0	0
32	0
5	0
1	0
137	0
316	0
546	1
10	1519
0	1519
2702	0
21	0
18	0
516	0
0	0
291	0
12	0
72	0
5	5
3	5
0	0
0	0
332	0
7	0
958	0
0	0
0	7
0	7
268	0
20	102
15	102
0	0
41	0
1	688
5	721
0	585
0	0
19	0
4	0
80	0
65	0
24	514
0	514
266	0
0	0
0	0
490	0
4	136
0	136
0	0
0	0
0	0
0	0
315	581
19	581
0	0
0	0
3	0
43	0
346	0
0	0
3	24
2	24
3	102
0	102
0	0
590	892
0	891
90	0
314	0
362	0
0	0
19	285
0	285
1	198
3	332
4	332
0	0
354	0
2	0
30	0
8	0
128	150
17	150
1	71
24	0
23	1188
1	1182
1	1183
0	0
58	565
9	565
0	0
566	0
776	0
579	0
6	0
126	0
0	0
126	0
0	0
90	0
30	0
128	632
0	632
252	0
4	129
10	131
5	134
0	0
482	0
12	0
48	0
42	0
309	0
147	0
14	0
150	0
185	0
24	0
561	0
203	0
631	0
25	0
13	0
68	0
0	0
0	0
251	0
9	0
6	2
2	2
6	0
0	1023
0	1021
0	676
0	697
0	910
5	51
0	51
636	4
221	0
1	0
0	0
0	137
1	107
0	109
1	0
122	0
81	1
195	0
55	0
16	0
0	0
76	0
129	481
1	481
0	0
0	0
0	0
0	0
19	0
84	0
34	0
26	0
6	0
551	0
109	3959
28	3955
1	3946
5	3950
1471	0
675	0
25	114
7	114
77	255
6	255
1	254
285	0
401	0
37	0
6	190
0	154
0	190
0	2486
1281	2489
222	0
11	0
6	0
412	1
485	1420
0	1420
2	221
1	221
3	219
0	97
3	97
15	189
0	189
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
376	0
156	0
228	0
0	0
0	0
559	0
21	0
110	0
58	0
1	0
98	104
0	104
11	0
410	0
0	0
0	0
12	21
0	21
8	0
80	0
101	167
11	165
2	9
102	0
0	0
0	0
0	0
296	0
21	0
10	0
9	0
12	0
2	0
0	0
51	0
80	0
0	0
3	0
3	0
3	0
37	0
786	0
0	33
8	33
0	31
17	0
0	0
24	0
232	0
3	244
2	244
9	0
155	0
0	11
7	11
29	0
81	0
0	0
1290	0
202	0
2	0
539	0
62	0
0	260
3	166
10	203
134	0
0	2859
11	2857
0	2858
0	2859
3	2859
0	2859
618	0
3688	0
167	0
2880	0
26	0
122	0
0	0
1846	0
51	0
117	0
108	0
0	0
0	0
3	0
9	0
24	0
39	0
2	0
0	0
3	0
16	0
0	0
0	0
24	0
0	0
0	0
28	297
0	297
36	0
349	0
1494	1
95	0
444	0
806	0
56	0
107	0
88	0
290	0
50	0
0	0
0	0
204	0
0	0
24	0
663	0
1296	0
100	0
277	0
306	0
92	0
2	0
1	78
37	118
0	118
69	0
0	0
13	0
0	0
12	0
64	0
125	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
250	0
5	145
1	145
0	0
0	0
0	0
125	0
215	0
127	0
548	0
152	0
323	0
309	668
58	668
246	0
312	0
874	0
588	0
0	1
0	1
0	3
0	5
0	5
0	0
0	21
555	21
7335	1
0	0
0	0
350	0
0	0
3	0
4	0
0	0
14	0
81	0
3934	2
50	0
0	0
4	0
83	295
0	343
0	179
0	275
0	0
187	0
30	582
1	582
310	0
24	0
2	0
0	363
6	340
0	182
486	0
13	1257
37	1257
345	0
23	1
803	1
4	269
9	269
7	261
357	0
137	0
123	0
110	0
111	0
89	548
4	548
0	0
0	0
0	0
0	0
19	0
0	0
221	0
748	1
440	0
93	0
34	0
976	2444
1	2444
165	1
7	0
0	0
0	0
823	0
83	0
47	0
200	0
0	0
21	0
15	0
11	0
243	0
11	0
263	0
568	1
56	0
127	0
358	0
58	76
37	60
32	74
42	0
12	190
6	190
3252	0
0	0
0	1
0	1
7	30
0	30
0	0
22	0
48	1495
0	1495
93	56
3	56
120	0
112	0
192	0
109	0
9	0
0	0
4	0
0	1366
0	1171
0	1346
5	0
49	0
12	261
1	261
93	0
1	0
779	9
403	41
61	0
626	5
34	4
13	0
133	0
0	0
13	165
0	0
0	0
7	29
266	629
16	629
27	34
54	4
2023	0
113	1515
0	1637
0	1625
9	1506
0	1621
36	0
0	0
145	0
23	98
1	95
0	97
322	0
2749	0
415	0
223	0
413	0
523	0
93	0
432	0
16	2
66	391
0	391
0	747
0	747
5	743
59	208
3	208
1	0
1349	0
35	0
18	273
0	273
0	0
0	0
118	0
39	0
676	0
9	53
18	53
668	0
120	135
1	135
154	0
527	0
139	0
438	0
2	40
5	40
1006	0
1583	1
38	0
64	0
334	0
5	0
2671	0
12	122
0	119
0	126
45	82
0	73
0	82
56	0
8	33
16	33
0	0
0	0
669	0
0	27
0	27
0	27
8	0
20	0
77	511
3	511
182	0
883	0
0	0
367	0
0	0
1973	0
971	0
111	0
86	0
1361	0
0	0
3	172
0	167
0	175
0	0
0	0
0	0
0	0
0	0
926	0
78	0
12	58
0	58
85	0
92	269
0	269
0	255
75	449
7	449
186	0
13	0
85	0
1	13
2	13
0	0
24	0
0	0
0	0
0	0
0	0
295	1
161	501
1	501
10	299
0	299
68	0
1	7
0	7
142	0
0	0
2	0
284	0
212	0
174	0
0	0
56	432
0	432
432	0
0	0
2	0
1809	0
112	0
65	209
7	209
59	0
67	712
0	712
11	0
1	0
80	0
0	0
7	0
3	0
0	0
789	3
336	0
53	0
61	0
3	0
0	0
0	0
0	0
47	316
0	316
0	298
0	299
0	297
0	137
0	136
2	298
558	0
360	0
51	0
358	0
0	276
8	222
1	212
16	212
0	0
0	0
2268	0
0	0
4	1192
1	1192
233	0
2	86
0	87
14	77
1	0
121	0
45	0
0	0
0	0
4	0
230	3
435	3
80	0
48	0
151	0
604	0
118	0
0	0
136	0
25	0
277	1
0	0
88	0
66	0
0	0
0	0
0	0
0	1
0	1
0	0
254	1
0	0
29	75
1	75
303	0
35	0
0	13
8	13
9	112
0	112
18	239
0	239
0	0
83	0
0	0
0	0
1	0
26	0
87	0
138	0
0	0
16	0
55	0
140	0
1838	0
0	11
0	11
0	0
5	0
58	0
77	0
58	0
1	0
47	0
304	0
15	101
26	101
114	0
180	0
0	0
184	0
50	0
0	0
20	0
72	0
0	0
0	0
597	0
1	0
0	0
0	0
511	0
1992	703
0	703
0	0
0	0
1946	0
14	117
11	155
5	132
18	0
121	0
0	0
73	0
0	0
109	0
46	163
0	163
183	0
0	0
70	0
9	0
0	0
0	0
0	0
117	0
74	0
0	0
26	255
1	255
145	0
0	0
874	0
21	0
357	0
0	4
0	4
162	419
0	419
0	300
1	288
1	305
6	294
11	0
3	0
0	0
45	244
3	244
367	0
64	0
124	0
106	0
0	0
0	0
0	219
0	209
0	184
142	0
12	0
169	0
71	0
7	0
19	0
0	0
302	0
241	1999
0	2090
29	1762
0	2090
4	342
0	342
24	0
110	0
42	193
7	193
23	2758
0	2897
1	2050
478	0
105	0
145	0
376	0
11	0
2521	0
1080	0
5	0
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
261	0
0	0
0	0
140	0
60	0
194	0
11	46
973	2705
0	2749
108	846
0	846
19	0
13	32
0	32
267	0
0	0
10	0
0	0
0	0
23	324
26	324
112	221
0	221
98	102
52	102
229	0
746	0
59	0
2	22
2	22
9	0
1	0
0	0
5	0
308	0
194	0
0	0
1	0
0	0
1004	0
0	55
1	55
27	0
172	0
2	305
2	305
2	21
3	21
0	11
18	11
423	0
3	251
55	251
17	0
0	0
0	0
7	0
10	0
0	0
0	0
0	0
4	0
281	0
28	0
0	0
143	0
1616	0
0	0
1	0
1452	0
29	0
0	60
13	60
125	500
3	500
0	490
16	0
91	0
0	0
0	0
0	0
17	0
1	0
0	0
0	0
27	0
0	143
8	143
16	0
20	0
149	0
6	89
24	89
26	0
0	0
29	214
0	214
0	229
72	229
118	0
14	0
0	11
0	11
20	0
570	0
0	0
18	0
0	1
0	1
0	1
0	0
40	341
0	341
518	0
113	0
1148	1
4	0
105	0
0	0
5	0
0	0
6	0
0	0
24	0
3	0
21	0
0	0
3	4399
0	4839
2	4458
1	4193
0	2344
1	1810
356	1
210	0
2	0
3	247
157	248
0	62
0	57
8	70
0	158
0	158
33	6
0	6
489	0
100	0
0	26
9	26
8823	1
111	0
0	0
0	0
1	567
2	519
15	524
0	515
0	528
2	522
1	521
0	451
125	0
2	349
3	349
483	0
0	0
5	87
2	87
1	423
2	331
0	422
0	413
12	0
51	1
0	1
606	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
112	254
0	0
14	3
30	0
142	0
4	0
93	0
0	0
0	0
0	0
54	0
24	660
56	660
114	0
2203	1
626	0
429	0
191	0
1100	0
0	0
0	56
2	56
2	0
133	0
71	0
190	0
14	0
20	454
5	377
0	377
0	424
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	51
20	51
0	8
0	8
23	0
0	0
1	101
5	101
2	101
167	0
947	339
3	339
718	0
154	0
0	0
75	0
3	711
0	632
2	701
13	399
4	399
0	398
0	398
17	0
236	0
194	0
1	121
36	121
7	0
0	0
0	0
159	774
0	774
0	0
1	156
17	156
0	0
17	0
14	0
0	0
4	0
0	0
52	0
3998	6958
3	6958
5	0
61	0
38	0
4	0
85	0
0	0
21	0
112	0
0	0
0	0
0	0
0	0
98	0
28	0
193	0
293	0
11	0
83	0
0	0
2	0
249	0
4	1362
13	1136
10	1158
153	2
239	0
21	0
0	0
25	0
98	0
76	0
42	0
150	0
2	239
1	220
1	219
15	0
2	290
2	274
23	270
422	0
1	524
1	480
0	458
29	0
0	8
0	8
107	0
0	0
81	0
344	258
0	258
0	0
0	2
99	2
78	1608
2	1608
144	0
19	0
0	0
33	0
52	0
731	0
6	37
3	37
45	0
66	0
4	0
0	454
9	454
1	0
116	0
6	0
738	0
8	405
0	405
1037	0
22	0
75	316
1	316
84	125
471	753
6	753
0	1854
2	1013
12	1848
27	0
462	0
27	0
3	0
0	0
60	0
0	0
4	18
2	18
1	224
0	244
7	197
0	193
10	0
1	0
6	0
3	8
0	8
0	0
14683	3
3	0
251	488
7	488
90	179
0	179
328	0
615	0
1	0
1	0
0	0
1	0
0	0
0	0
0	0
51	0
44	0
0	0
1	0
0	0
0	16
0	16
0	0
1	139
2	152
0	139
0	139
0	139
0	152
3	137
0	137
0	107
139	107
308	0
3	52
18	52
0	0
1	0
0	0
0	0
501	0
83	0
0	0
337	0
3	0
6	0
1306	0
1	8
1	8
0	1
0	1
24	27
1	27
1433	0
48	0
394	0
24	0
0	0
2	14
1	14
210	61
235	0
216	0
91	0
839	0
1	51
21	51
528	0
3	132
0	129
0	132
5	137
6	137
228	0
6	0
97	0
7	0
0	0
0	20
0	0
0	0
0	0
0	0
0	0
17	0
302	0
432	0
256	0
629	0
79	0
0	0
180	0
16	0
74	0
1	500
3	500
18	411
4	392
0	0
73	0
26	0
207	1
89	0
172	0
0	0
70	0
0	0
0	0
5	0
0	0
0	0
31	39
0	39
1292	0
5	0
572	828
0	0
12	828
5	207
0	207
19	0
0	371
4	371
128	0
9	63
4	575
15	533
0	473
127	0
15	0
11	0
58	0
155	0
0	0
39	0
0	0
71	0
64	300
3	300
34	67
0	67
63	0
53	26
0	26
3	44
0	44
0	0
0	0
0	2
0	2
0	1489
0	1179
18	1232
1	1365
6	1367
4	0
108	0
273	0
421	0
2	0
6	0
4	0
5	19
1	19
25	0
0	142
12	142
42	0
4	397
0	351
0	332
4	16
4	16
21	0
157	0
3	110
1	110
172	0
9	0
0	0
0	0
0	0
8	2860
1	2095
0	2629
0	0
0	0
0	0
3	49
2	49
18	172
1	172
88	0
23	28
256	0
224	0
146	0
0	0
14	0
2	93
3	98
11	107
21	0
65	0
40	0
18	0
53	4
10	226
0	226
518	0
0	0
6	0
0	119
8	119
268	4
13	0
7	0
60	13
47	13
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1872	0
60	0
3	291
0	288
1	290
1	320
98	320
11	278
0	0
166	0
6	29
0	29
0	29
715	0
0	2486
2	2336
0	1225
89	0
10	0
5	0
164	0
38	0
2	0
0	0
252	0
118	0
121	0
0	0
7	442
0	447
2	419
0	0
16	0
0	120
0	105
0	110
15	0
16	108
0	108
1123	0
462	0
1204	1
0	83
0	84
0	78
2464	1
167	0
282	0
564	0
539	1
4	0
213	0
284	0
15	162
2	162
110	0
11	0
0	0
125	0
92	441
0	441
125	0
876	0
98	0
1572	0
3	191
1	191
4	191
106	0
43	0
0	0
258	0
2192	0
0	125
0	120
1	229
10	114
15	147
8	147
114	0
45	12
1	12
210	0
3	16
10	16
0	0
0	0
16	232
17	232
12	0
32	0
4	0
124	0
695	0
0	0
66	0
154	0
158	0
332	0
1	0
9	0
254	0
182	0
80	0
208	0
112	0
128	0
10	0
34	125
2	125
0	0
53	0
43	0
22	3252
0	3252
185	0
0	0
0	0
0	0
220	0
137	2615
4	2615
327	1238
39	1247
0	1136
6	1077
6	951
37	1079
0	0
346	0
15	0
3	0
16	0
9	141
17	141
117	0
1973	1
4	611
41	611
0	0
52	0
8	0
833	0
42	0
25	144
5	144
113	0
21	58
1	58
15	146
17	146
93	232
0	232
0	0
1	0
12	0
56	279
5	279
157	0
28	140
0	140
0	306
1	287
0	250
131	0
3	190
0	190
5	157
1	141
0	156
441	0
31	2175
5	2175
109	0
104	0
0	426
212	426
0	360
197	0
